Date,User,Rating/Likes,Review
2019-03-03,The Money Bloggess,1,"on march 5, join @bmo for a discussion on personal investing in the era of the gig economy, careers, and financial and leadership advice for women entrepreneurs.http://shesconnectedblog.com/bmo-financial-group-host-panel-discussion-economic-empowerment-women-entrepreneurs/ … #facebooklilve #bmoforwomen #iwd2019pic.twitter.com/4wpawg5zlj"
2019-03-03,Retirefund,1,"#retirement #fund #web #domains sale!

http://retirefund.com 
http://retirefunds.com 

now your #funds business can own these #domain #names in the .com extension.  registered since 1998

@bmo @rbc @barclays @chase @bankofamerica @td_mutualfunds @citi @citibank @wellsfargopic.twitter.com/loc4dtzy8i"
2019-03-03,Eleanor Beaton,1,"in order to be an effective storyteller, it's critical to get inside the minds of your audience. hear more about it today on #ffl:  http://ow.ly/4f5o30ntpys  @bmo #leadership #storytelling #speaking #workplaceculture #learning #motivation #diversity"
2019-03-03,Eleanor Beaton,0,"@_jeneroux on what it takes to inspire, support, and nurture the next generation of learners and employees in large organizations.  http://ow.ly/t5c730ntpyn  @bmo #womeninfinance #workplaceculture #learning #motivation"
2019-03-03,Michelle Jones,0,"47 minutes later. wow. @bmo this was not your finest moment. thank god my local branch and their people are amazing, because otherwise i don’t know if i’d be sticking it out. honestly. #toronto"
2019-03-03,Michelle Jones,0,current wait times are between 5 and 20 minutes. i’m now at 31:21 for @bmo -trust me when i tell you my branch is going to be hearing about this.
2019-03-03,Michelle Jones,2,"i am now officially over 20 minutes in wait time for someone to answer the phone @bmo - your in-bank customer service is spot on. your online and phone is not. and unfortunately, unlike cibc and td, you’re not open on sundays.  pic.twitter.com/4yjmrzf9if"
2019-03-03,CARE Canada,8,"lace up your shoes vancouver – today is #walkinhershoes!

a huge shout out to our vancouver sponsors: @bmo, @goodlifefitness,  @thebreeze1043, @tomleemusic, @naturespath, @runtoursinc, and shoes for the soul – thanks for supporting women & girls around the world! #vancouverwalkspic.twitter.com/vipohysczm"
2019-03-03,Michelle Jones,1,"so between last night and this morning, i have spent approximately 44 minutes, on hold, waiting for @bmo to pick up. the first attendant gave me attitude about it last night but i let it go. not today. this is not the time to try me at all. #toronto"
2019-03-03,Brian L. Raney,0,"here me out: a @bmo debit card, but it works."
2019-03-03,Michelle Jones,1,"omg. another day, another @bmo 20 minute hold. honestly, what good is customer care if no one’s available?"
2019-03-03,gratuity tucci,0,@bmo my mother made an online purchase in november of last year and got scammed out of $229. she went into a branch who told her there’s nothing they could do and that she had to “make better decisions”.
2019-03-03,William Goddard,0,"which canadian bank has a pure usd business credit card? 
@td_canada no ( who i am with ) 
@scotiabank ?
@rbc ?
@cibc ?
@bmo ?
i look forward to your responses"
2019-03-03,WEST Inc. of Windsor,1,@ann_diab  #bmoforwomen @bmo #yqg thank you for your support throughout the year  #balanceforbetterhttps://twitter.com/ann_diab/status/1102193173495988224 …
2019-03-03,Kirkland Lake Gold,11,we’re back from @bmo and ready for pdac! be sure to check out booth number 3028 to hear all about the ventures of kl gold!
2019-03-03,Keith Goode,0,@neils_c @kitconewsnow it's not everyday that a ceo of a mega gold company (@barrickgold ) reputedly state in a conference (@bmo ) that they reckon they could do a better job than that of another mega gold company's ceo (@newmont ) :pic.twitter.com/88bqaw8ild
2019-03-03,Michelle Jones,0,anyway. crisis diverted. @bmo being bmo and alert. @cultbeauty send me the goodies!!!!!  #toronto #shopping
2019-03-03,Michelle Jones,0,oh @bmo this is not the time to be down online or over the phone. wow. 20 minutes on hold. 
2019-03-02,Foundation of GGH,4,"make sure to purchase your pick your prize ticket, sponsored by @bmo. our lucky winner will win four tickets to black tie bingo 2020. #btbgghpic.twitter.com/lh3conybfx"
2019-03-02,Jeanie,0,@bmo been trying get through to your fraud line but been waiting for 30+ min. do you offer call back service?
2019-03-02,Eleanor Beaton,0,"""as a leader, it’s really important to be authentic, and to be vulnerable, and to be human."" @_jeneroux on #ffl http://ow.ly/alrk30nqg5z  @bmo #quoteoftheday #authenticity #leadership"
2019-03-02,Sim Perera,9,thank you for representing @bmo today. you did a fantastic job!!
2019-03-02,XRPGORD,0,"@bmo will you be having any digital asset etfs ? also i’m a long term client operating a business. i notice you are a supporter of ripple , will you be or are you using @ripple for cross boarder payments / settlements? #xrp"
2019-03-02,Eleanor Beaton,0,3 steps to harness the power of  stories - tune in here: http://ow.ly/qmmj30nqg5u  @bmo #womeninfinance #storytelling #workplaceculture #learning #womenleaders #innovation
2019-03-02,Social Media Women,1,".@bmo financial group will host a panel discussion on women, covering personal investing in the era of the gig economy, careers and financial and leadership advice for female entrepreneurs on #facebooklive on march 5 https://goo.gl/fty6ke  #bmoforwomen #iwd2019pic.twitter.com/k5ovrittdr"
2019-03-02,Newcomers Canada,4,great to have @bmo offer their guidance on banking in canada  thank you @justingjoe and @mkambo88 for joining us today.  #reroute2019 #newcomerscanadahttps://twitter.com/mkambo88/status/1101934758034993152 …
2019-03-02,Coxx,1,these guys suck. bmo worst bank!!
2019-03-02,Maninder Kambo,36,"it was a pleasure to be speaking alongside @justingjoe at the “reroute global talent expo” hosted by @newcomers_ca

representing @bmo for an audience of newcomers as we introduced banking while also giving insights on how to build their financial future in canada! pic.twitter.com/aphfb2rhdk"
2019-03-02,Jesse McCormick,0,@bmo having issues with the mobile banking app and online for the past 2 days. any help with this would be great
2019-03-02,Chloe7311,0,@bmo are you having issues with online banking? been trying to log in for two days.  not working.
2019-03-02,Bruce Wong,0,"@bmo mark beaulne in ottawa should be fired.  he is a racist.  if not, u only giving lip service to diversity, respect, and inclusion to those different in a negative way. he harassed and bullied me because of my chinese last name wong @bmo."
2019-03-02,Alec B.,0,@bmo is your online banking app still experiencing issues? i've been trying to sign in and get things sorted out since yesterday afternoon.
2019-03-02,Aiden,0,"@cbcnews @bankofcanada @cibc @bmo @td_canada @scotiabank
@rbc @nationalbank time to reduce the interest rate by .25 to stimulate the economy. ""financial post: canada’s economy slows a lot more than expected.""
https://business.financialpost.com/news/economy/newsalert-economic-growth-slowed-to-0-4-per-cent-annual-pace-in-q4-statcan …

via @googlenews"
2019-03-02,SunriseNGrind,0,"horrible.  been getting this since yesterday morning,  #bmodown"
2019-03-02,SunriseNGrind,0,since yesterday morning.  all i have been getting it this message.  to say this is frustrating is an understatement #bmodownpic.twitter.com/5igegsqtil
2019-03-02,Jay Wilkinson,1,congrats pete! bmo is lucky to have you and your epic collection of rush t-shirts 
2019-03-02,DWN613,0,@bmo why is your app down 300/365 days a year? figure it out
2019-03-02,SmithCan,0,"how naive. shut down every  company if an employee commits a crime? how about @rbc, @td_canada, @bmo? so all financial institutions should be shut down? how about @vw, @gm, or @ford? so no more car companies? how about telecoms? under your theory all businesses would close"
2019-03-02,Greaves,0,"i just checked zwu (bmo utilities covered call) and it pays like 6+%.  in 2017, almost half the dividends were roc..."
2019-03-02,Krimmpoff,1,can you help this guy get his @adidas shirt? the one with the @bmo sponsor on it. i think its a team of @mls. #getmauriciohisshirthttps://twitter.com/mauriciovince/status/1101612949133766656 …
2019-03-02,conniestack,1,"congrats, pete. bmo is fortunate to have you. i wish you much success!"
2019-03-02,Marc-André Fongern,1,"looking at the whole g10 space, there has been more follow-through from u.s.-china trade optimism that was already in the process of getting priced in during the month of february. meanwhile, one of the biggest boosts to the u.s. dollar is coming from a weak yen. @bmo #forexhttps://twitter.com/fongern_fx/status/1101595582295093251 …"
2019-03-02,Royal Ottawa Foundation,5,that’s a wrap! thank you @bmo for sponsoring the #inspirationawards post-reception coffee bar!pic.twitter.com/8rufukwqkb
2019-03-02,Seamus OHara,0,hey @bmo i need to send an e-mail transfer.
2019-03-02,Yellow Brick House,1,.@bmo thank you for joining us at our 2019 gala and helping us #breakthesilencepic.twitter.com/gkfol0o7fk
2019-03-02,David Lund,2,thought you may have tried @bmo; they also suck at customer service.
2019-03-02,tatata,0,@bmo seriously??? 20-40 minute wait at 9pm
2019-03-02,Noorani,1,been on hold with the bank for 30 minutes.. yall make billions but can't hire enough customer serivce employees to answer the damn phone.. i am fed up @bmo
2019-03-02,Simranjit Singh Mann,17,very thankful to the generous and wonderful people of  kitimat who made this event a success!!bmo raised $500 and petfood worth more than $250 in value. @bmo @bc_spca @kitimatdistrictpic.twitter.com/zovlwhwhdk
2019-03-02,Cait,1,"@bmo i was kept on hold for an hour today, hung up on by one of your representatives, might not be receiving my $200 bonus i was promised, their systems were down all day....oh, don’t worry though, they managed to charge my account my ridiculous bank fee though!!! #notimpressed"
2019-03-02,SargeTheDuck,0,i get technology doesn't always work the way we want to but i still cannot access @bmo online banking.
2019-03-02,shellyjhair,2,@bmo hey bmo did you remember to pay your internet bill online banking has been out all day for me what is going on?
2019-03-01,WeedStreet420,8,i sent you a dm and you didn't help at all. terrible service. i'm closing my bank accounts with bmo and moving everything to another bank.
2019-03-01,Markoshi Sokitumi™,0,"hey @bmo, what's up with the app? just updated and nothing is working. haha"
2019-03-01,WeedStreet420,23,"wtf @bmo just lied to me on the phone & i recorded it. i opened an ebusiness account in dec 2017 but you changed my plan without my consent & charged monthly fees. when i complained, you said the ebusiness plan didn't even exist when i opened my account in dec 2017. you lied. pic.twitter.com/5r6xqdexng"
2019-03-01,Janille N G,0,"@bmo hi there! just wondering, is there an issue with the mastercard text alerts right now? i’ve made a few transactions that i haven’t received text alerts for yet, so i wanted to be sure it wasn’t an issue on my end. thanks very much!"
2019-03-01,Chris P Bacon,0,"@bmo it seems even your online banking on a computer is painfully slow. this is unacceptable, and needs to be fixed soon, or i will withdraw my business from your bank because banking with you guys is extremely inconvenient!"
2019-03-01,Tai June,0,"@bmo again on the first of the month and a friday, your mobile banking is down.... why are you guys so unreliable ????"
2019-03-01,WomeninBusiness Conf,2,"wed. 6mar #wibc2019 - ft. #guestspeaker laura reinholz @bmo (opening remarks)

through the #bmoforwomen program, laura & her team are advocates for #genderequality & of reducing the challenges for #womeninbusiness. » https://bmoforwomen.com 
#strongwomenstrongvoices #titlesponsorpic.twitter.com/ww0g5axrri"
2019-03-01,Jacob Szuster,0,@bmo how much longer is the interac email transfer going to be down
2019-03-01,KarlieMildraed,0,why hasn't your bank not put up official statements on outage on the social media outlets and a warning on the front page of http://bmo.com ?
2019-03-01,Jen Larson,0,@bmo i need to deposit an e-transfer to pay my mortgage today. if is bmo going to pay my nsf fees?
2019-03-01,KarlieMildraed,3,to @bmo. please make an official statement on outage on your social media accounts. why it happened? when will it be fixed? what are you doing to prevent these outages in the future? do not respond with bot answer. #bmo #bankofmontreal.
